0.6595669	0.2747148	0.2038242	0.1520044	0.1032886	0.0274851
1.107149	0.3678535	0.2784014	0.2310646	0.1672693	0.0855656
-1.9999	-1.334103	-1.119342	-1.010012	-0.9219236	-0.929985
-1.638458	-1.323324	-1.198607	-1.14792	-1.104419	-1.107306
-1.214482	-1.143826	-1.109805	-1.097769	-1.095677	-1.104018
-0.9725494	-0.9385485	-0.9369794	-0.9352665	-0.9473348	-0.9637819
-0.7199399	-0.7238354	-0.7093385	-0.7101426	-0.7257854	-0.7519279
-0.4746409	-0.5197407	-0.5171895	-0.5152268	-0.5293084	-0.56605
-0.3051711	-0.3540487	-0.3677215	-0.378771	-0.4082035	-0.459209
-0.2098005	-0.2485932	-0.2753767	-0.3004822	-0.3375512	-0.3963171
-0.1508067	-0.1814088	-0.2244252	-0.2546014	-0.28844	-0.3564696
-0.1097246	-0.1456259	-0.1874958	-0.2115219	-0.2515834	-0.3127126
-0.0784565	-0.1071675	-0.1497148	-0.1803641	-0.216752	-0.2686039
-0.0517292	-0.0675772	-0.1133614	-0.1451421	-0.1746031	-0.2229033
-0.0274226	-0.0421804	-0.0856229	-0.1114525	-0.1473024	-0.1833456
-0.0033706	-0.0178607	-0.0581317	-0.0859126	-0.1169421	-0.1528621
0.0213243	0.0072098	-0.0347558	-0.0615447	-0.0984038	-0.1300543
0.0487401	0.0375031	-0.0044343	-0.030865	-0.0662752	-0.1011632
0.0811737	0.0691996	0.0307416	0.0016089	-0.0347283	-0.0729469
0.1223254	0.0997151	0.0654666	0.0343661	-0.0050956	-0.0490549
0.1796253	0.1379992	0.0974289	0.0629532	0.0189975	-0.037923
0.2713599	0.189198	0.1342487	0.0932141	0.0427945	-0.0338797
0.4535165	0.2514082	0.171948	0.1257435	0.0693229	-0.0342668
0.7795839	0.2801619	0.1768233	0.1160932	0.0423109	-0.0603094
1.222386	0.4652484	0.3224432	0.2455234	0.1649727	0.0331153
-1.99999	-1.250643	-1.032256	-0.9481136	-0.9081115	-1.009926
-1.873501	-1.202656	-1.035339	-1.011569	-1.032928	-1.200225
-1.592907	-1.052248	-0.9334486	-0.9228361	-0.9276524	-1.077245
-1.213067	-0.9066103	-0.8169841	-0.8072242	-0.8372824	-1.004505
